"tid";"post_day";"post_month";"post_year";"retweetCt";"posting_user"
693137354375049217;29;1;2016;2;"joeybunch"
693138147513868288;29;1;2016;2;"BKcolin"
693138448371286016;29;1;2016;1397;"realDonaldTrump"
693138879617064961;29;1;2016;0;"BKcolin"
693138929843744768;29;1;2016;51;"JebBush"
693139480824262656;29;1;2016;3;"COSenDem"
693139546209439744;29;1;2016;3;"patrickmwilson"
693139866297700352;29;1;2016;1489;"realDonaldTrump"
693140165112385536;29;1;2016;0;"jasonnobleDMR"
693140237418151936;29;1;2016;0;"LeeHDavidson"
693140243269210112;29;1;2016;4;"aliarau"
693140338140147712;29;1;2016;3;"indgop"
693140398756270081;29;1;2016;2;"INSenDems"
693140403097313280;29;1;2016;0;"LeeHDavidson"
693140553492488193;29;1;2016;5;"vademocrats"
693140788671299584;29;1;2016;0;"BKcolin"
693140923044098049;29;1;2016;42;"jasonnobleDMR"
693141590701948928;29;1;2016;1;"CTSenateDems"
693142103187128320;29;1;2016;1;"OhioSenateDems"
693142916592705536;29;1;2016;19;"JohnKasich"
693143088622100480;29;1;2016;2;"OhioSenateDems"
693143288530907136;29;1;2016;3;"Nat_Herz"
693143934051205120;29;1;2016;0;"OlympiaJoe"
693143956163424256;29;1;2016;0;"SteveSebelius"
693144283919077376;29;1;2016;7;"JohnKasich"
693144416408723456;29;1;2016;0;"OhioSenateDems"
693144862208757761;29;1;2016;2462;"realDonaldTrump"
693144980857159680;29;1;2016;2;"aprilburbank"
693145434223742977;29;1;2016;2;"aprilburbank"
693145651505422336;29;1;2016;0;"aprilburbank"
693145918539849728;29;1;2016;0;"jasonmdstein"
693147020798750720;29;1;2016;0;"jasonnobleDMR"
693147128080650241;29;1;2016;1;"NCGOP"
693147389947965441;29;1;2016;1;"jessemckinley"
693147857310871552;29;1;2016;4;"patrickmwilson"
693148337890004992;29;1;2016;0;"jessemckinley"
693148568371134464;29;1;2016;0;"SteveSebelius"
693148745660170240;29;1;2016;0;"jasonmdstein"
693148775368433664;29;1;2016;0;"SteveSebelius"
693148838505254912;29;1;2016;5;"CarlyleBegay"
693148946198167552;29;1;2016;3;"aprilburbank"
693149875995803648;29;1;2016;6;"OhioSenateDems"
693150180045123584;29;1;2016;3;"KYSenateGOP"
693151253308657664;29;1;2016;0;"SteveSebelius"
693151420661440512;29;1;2016;0;"SteveSebelius"
693152477638569988;29;1;2016;2;"nvdems"
693152493065228288;29;1;2016;1;"DanBoydNM"
693152626150539264;29;1;2016;6;"jasonnobleDMR"
693153321687756800;29;1;2016;41;"MartinOMalley"
693153337634639873;29;1;2016;1;"NebraskaDems"
693153731588820992;29;1;2016;3;"patrickmwilson"
693153866536349697;29;1;2016;3;"kathyprojo"
693153879375085568;29;1;2016;60;"JohnKasich"
693153975474872320;29;1;2016;1;"gov_gilmore"
693154264617627648;29;1;2016;2;"indgop"
693154572181745664;29;1;2016;1;"SteveSebelius"
693155028069027840;29;1;2016;2;"Nat_Herz"
693155279081476096;29;1;2016;5;"wvdemocrats"
693155394575675392;29;1;2016;0;"Nat_Herz"
693155395976761344;29;1;2016;11;"JohnKasich"
693155539476467717;29;1;2016;1;"wvdemocrats"
693155835669774338;29;1;2016;0;"patrickmwilson"
693155897133154304;29;1;2016;6;"wvdemocrats"
693157373200900096;29;1;2016;1;"jasonnobleDMR"
693157413893984256;29;1;2016;0;"jasonnobleDMR"
693158147268173824;29;1;2016;0;"NebraskaDems"
693158159960129537;29;1;2016;7;"JohnKasich"
693158240629059584;29;1;2016;1427;"jasonmdstein"
693158651666657280;29;1;2016;1;"DanBoydNM"
693158953283252227;29;1;2016;5;"COSenDem"
693159055477575680;29;1;2016;15;"TNGOP"
693159095801638912;29;1;2016;391;"TNGOP"
693159098079186945;29;1;2016;229;"FlaDems"
693159398877831168;29;1;2016;0;"OlympiaJoe"
693159458734616577;29;1;2016;1;"Nat_Herz"
693160129965916160;29;1;2016;1102;"BernieSanders"
693160234018312193;29;1;2016;5;"NHGOP"
693160399143899137;29;1;2016;3;"FloridaGOP"
693162690190004224;29;1;2016;1;"MISenate"
693162802752688128;29;1;2016;0;"Jeremy_Borden"
693162918561472513;29;1;2016;3;"SenatorAbleser"
693162941604990976;29;1;2016;2;"aprilburbank"
693163124749393920;29;1;2016;6;"ILSenateGOP"
693163537594609664;29;1;2016;3;"melmason"
693164089149952000;29;1;2016;100;"RealBenCarson"
693164203947855872;29;1;2016;49;"JebBush"
693164434374672384;29;1;2016;4;"NCGOP"
693164761865940994;29;1;2016;4;"TNGOP"
693166008652042242;29;1;2016;0;"LeeHDavidson"
693166189296488448;29;1;2016;2;"aprilburbank"
693166422810230784;29;1;2016;4;"DanBoydNM"
693167296475484160;29;1;2016;9;"NCDemParty"
693167531754942464;29;1;2016;287;"HillaryClinton"
693167786097442816;29;1;2016;220;"JebBush"
693167833405071360;29;1;2016;3;"NCDemParty"
693167906973204480;29;1;2016;3;"gov_gilmore"
693167995410092033;29;1;2016;51;"JohnKasich"
693168202021470210;29;1;2016;7;"NCDemParty"
693168318535065600;29;1;2016;1;"patrickdmarley"
693168412630065153;29;1;2016;2;"patrickdmarley"
693168524739608576;29;1;2016;3;"NCDemParty"
693168589533241344;29;1;2016;4;"patrickdmarley"
693169047035363329;29;1;2016;15;"NCDemParty"
693169287452762114;29;1;2016;1;"jasonnobleDMR"
693169377924026368;29;1;2016;1;"indgop"
693169397901455363;29;1;2016;5;"wvdemocrats"
693169572476645376;29;1;2016;1;"reginaldbolding"
693169768333836289;29;1;2016;3;"DanBoydNM"
693170555885752320;29;1;2016;0;"DanBoydNM"
693170703852539904;29;1;2016;3;"kathyprojo"
693171609990008832;29;1;2016;7;"NCDemParty"
693171624523071490;29;1;2016;1;"DanBoydNM"
693172579419295744;29;1;2016;0;"ColoSenGOP"
693173511016333313;29;1;2016;2;"MISenDems"
693174256100859904;29;1;2016;5;"MISenDems"
693174775724777472;29;1;2016;2;"RhodeIslandGOP"
693175054260043778;29;1;2016;5;"IanKullgren"
693175349857812480;29;1;2016;3;"NewMexicoGOP"
693175674505449473;29;1;2016;1;"OlympiaJoe"
693175718700802048;29;1;2016;1;"aprilburbank"
693175740305526784;29;1;2016;9;"FlaDems"
693175863215558656;29;1;2016;2;"OhioSenateDems"
693175908270604289;29;1;2016;0;"AKSenateDems"
693176476728856576;29;1;2016;1;"CTSenateDems"
693176477689339904;29;1;2016;1;"CTSenateDems"
693176596258279425;29;1;2016;1;"OhioSenateDems"
693176649148448768;29;1;2016;4;"jasonmdstein"
693177052569030656;29;1;2016;4;"NebraskaDems"
693177086048079872;29;1;2016;111;"Jeremy_Borden"
693177101050998784;29;1;2016;3;"NebraskaDems"
693177197813698566;29;1;2016;1;"indgop"
693177224724377600;29;1;2016;2;"OhioSenateDems"
693177310632153088;29;1;2016;0;"Jeremy_Borden"
693177324951461888;29;1;2016;9;"kathyprojo"
693177579621085184;29;1;2016;0;"Nat_Herz"
693177874208026627;29;1;2016;0;"SteveSebelius"
693178605182976000;29;1;2016;9;"FlaDems"
693179062764720128;29;1;2016;2;"AKSenateDems"
693180255226318848;29;1;2016;300;"marcorubio"
693180336579153920;29;1;2016;0;"RhodeIslandGOP"
693180761503985664;29;1;2016;504;"NebraskaDems"
693180796899700736;29;1;2016;59;"NebraskaDems"
693180825060311040;29;1;2016;63;"NebraskaDems"
693180870308425728;29;1;2016;102;"NebraskaDems"
693180895205859328;29;1;2016;107;"NebraskaDems"
693181110042411008;29;1;2016;0;"indgop"
693181121362825216;29;1;2016;4;"wvdemocrats"
693181555053821952;29;1;2016;24;"JohnKasich"
693181826442117120;29;1;2016;7;"FloridaGOP"
693182015416471552;29;1;2016;3;"wvdemocrats"
693182173759836160;29;1;2016;4;"wvdemocrats"
693182399140773888;29;1;2016;4;"wvdemocrats"
693182493105770497;29;1;2016;10;"marcorubio"
693182599431217152;29;1;2016;1;"jasonnobleDMR"
693182619815694337;29;1;2016;8;"marcorubio"
693182643488362496;29;1;2016;77;"TNGOP"
693182768998699008;29;1;2016;13;"marcorubio"
693182780835041281;29;1;2016;3;"wvdemocrats"
693182962632892417;29;1;2016;9;"marcorubio"
693183021470478336;29;1;2016;0;"RobertTGarrett"
693183070837452801;29;1;2016;2;"RobertTGarrett"
693183207504777216;29;1;2016;4;"wvdemocrats"
693183347053428736;29;1;2016;6;"wvdemocrats"
693183469967560704;29;1;2016;2479;"realDonaldTrump"
693183867516121088;29;1;2016;20;"FlaDems"
693183890266177537;29;1;2016;2;"MISenDems"
693184417544667137;29;1;2016;2;"indgop"
693184758713491456;29;1;2016;0;"RobertTGarrett"
693184822806589440;29;1;2016;1;"RobertTGarrett"
693184861222211584;29;1;2016;4;"RobertTGarrett"
693185081352011777;29;1;2016;3;"aprilburbank"
693185091686760448;29;1;2016;9;"wvdemocrats"
693185750993494016;29;1;2016;1;"RobertTGarrett"
693185998080073728;29;1;2016;8;"wvdemocrats"
693186045601382400;29;1;2016;817;"BernieSanders"
693186508828717056;29;1;2016;5;"NVSenateDems"
693187306543566848;29;1;2016;4;"wvdemocrats"
693187670189543424;29;1;2016;1;"jasonnobleDMR"
693188131831545856;29;1;2016;6;"IanKullgren"
693188786428207109;29;1;2016;2;"MDSenate"
693190755398074368;29;1;2016;1;"patrickdmarley"
693191273780486144;29;1;2016;234;"HillaryClinton"
693191513463922688;29;1;2016;4;"MissouriGOP"
693191791743365120;29;1;2016;15;"FlaDems"
693191794142609408;29;1;2016;0;"patrickdmarley"
693191930625175552;29;1;2016;18;"FlaDems"
693191973331714048;29;1;2016;11;"patrickdmarley"
693192207508094976;29;1;2016;2;"INSenDems"
693192788716826624;29;1;2016;4;"mikedennison"
693192808669286400;29;1;2016;2;"jessemckinley"
693192905171849216;29;1;2016;2;"stevemistler"
693194176192737281;29;1;2016;0;"jessemckinley"
693194357885636608;29;1;2016;19;"jasonnobleDMR"
693194470745985024;29;1;2016;708;"BernieSanders"
693195203872555008;29;1;2016;0;"mikedennison"
693196232605331456;29;1;2016;0;"MSGOP"
693196259402895362;29;1;2016;2;"gov_gilmore"
693199320569479172;29;1;2016;9;"MISenDems"
693199525901631489;29;1;2016;2;"indgop"
693200181014048768;29;1;2016;0;"CTSenateDems"
693200182066851840;29;1;2016;1;"CTSenateDems"
693201851085357056;29;1;2016;0;"BKcolin"
693202055423352832;29;1;2016;6;"jasonnobleDMR"
693202589714763776;29;1;2016;4;"jasonmdstein"
693202765984636930;29;1;2016;0;"jasonmdstein"
693203564773122049;29;1;2016;4;"BKcolin"
693203753109860352;29;1;2016;1664;"BernieSanders"
693203814778847232;29;1;2016;256;"HillaryClinton"
693203931019739136;29;1;2016;0;"argusjellis"
693205071358611458;29;1;2016;0;"jasonnobleDMR"
693205560397733888;29;1;2016;0;"jasonnobleDMR"
693206414055964672;29;1;2016;0;"jasonnobleDMR"
693206835273162752;29;1;2016;0;"jasonnobleDMR"
693206898405957632;29;1;2016;0;"LeeHDavidson"
693206961429553153;29;1;2016;454;"HillaryClinton"
693207383020064768;29;1;2016;3;"kathyprojo"
693208369964781568;29;1;2016;0;"jasonmdstein"
693208447127535616;29;1;2016;1;"NebraskaDems"
693208520737554433;29;1;2016;2;"NebraskaDems"
693208775029833728;29;1;2016;10;"MISenDems"
693209151288139776;29;1;2016;423;"marcorubio"
693209976530055169;29;1;2016;0;"jasonnobleDMR"
693210786034921472;29;1;2016;3;"MissouriGOP"
693211027245117440;29;1;2016;0;"jasonnobleDMR"
693212074953043968;29;1;2016;1;"BKcolin"
693213565482856448;29;1;2016;492;"HillaryClinton"
693214704001482752;29;1;2016;4;"INSenDems"
693214738788974592;29;1;2016;1359;"BernieSanders"
693216886239002624;29;1;2016;150;"marcorubio"
693218552338206721;29;1;2016;3;"jasonmdstein"
693219901058605057;29;1;2016;2;"AKSenateDems"
693219967215493121;29;1;2016;5579;"realDonaldTrump"
693220817656811520;29;1;2016;2;"BKcolin"
693220900833853440;29;1;2016;4536;"BernieSanders"
693221063979864064;29;1;2016;0;"BKcolin"
693221201590652929;29;1;2016;0;"IanKullgren"
693221226500747264;29;1;2016;0;"BKcolin"
693222071011262464;29;1;2016;1;"BKcolin"
693222151411728384;30;1;2016;374;"BernieSanders"
693222188082552833;30;1;2016;4;"DanBoydNM"
693222269632417792;30;1;2016;0;"CTSenateDems"
693222411194380288;30;1;2016;2;"DanBoydNM"
693223762980925441;30;1;2016;1;"BKcolin"
693223993420042240;30;1;2016;2;"SenateRepCaucus"
693224191638814720;30;1;2016;0;"BKcolin"
693225978202554369;30;1;2016;0;"BKcolin"
693227711460982784;30;1;2016;13;"BKcolin"
693228184737705984;30;1;2016;2;"IanKullgren"
693228317433020416;30;1;2016;1;"JMBorchardt"
693229487471788032;30;1;2016;22;"gov_gilmore"
693230272691769344;30;1;2016;2;"JMBorchardt"
693230486014009344;30;1;2016;30;"BKcolin"
693231075238158336;30;1;2016;1;"gov_gilmore"
693231881857449984;30;1;2016;1;"OlympiaJoe"
693232078754680832;30;1;2016;1727;"BernieSanders"
693232087743209473;30;1;2016;2;"BKcolin"
693232857939058689;30;1;2016;9;"JohnKasich"
693233602004414464;30;1;2016;3;"BKcolin"
693234219351433216;30;1;2016;0;"BKcolin"
693234343179845632;30;1;2016;4;"BKcolin"
693235001551384576;30;1;2016;8;"BKcolin"
693235443094016000;30;1;2016;0;"jasonnobleDMR"
693236097611096064;30;1;2016;1;"BKcolin"
693236698990313472;30;1;2016;4;"jasonnobleDMR"
693236885297192960;30;1;2016;11;"BKcolin"
693236914975997952;30;1;2016;1;"jasonnobleDMR"
693237001093529600;30;1;2016;0;"BKcolin"
693237415570354177;30;1;2016;15;"jasonnobleDMR"
693237619388342272;30;1;2016;0;"jasonnobleDMR"
693238108817596416;30;1;2016;0;"BKcolin"
693239943519453184;30;1;2016;1330;"realDonaldTrump"
693240357199355904;30;1;2016;1;"jasonnobleDMR"
693241143744696320;30;1;2016;1412;"realDonaldTrump"
693241942910582784;30;1;2016;11;"BKcolin"
693242209836007425;30;1;2016;3;"gov_gilmore"
693242561138274304;30;1;2016;2;"AKSenateDems"
693243123670065152;30;1;2016;19;"BKcolin"
693243205177864192;30;1;2016;2;"melmason"
693243456236318721;30;1;2016;1;"jasonnobleDMR"
693243553271713792;30;1;2016;2010;"realDonaldTrump"
693243776802762752;30;1;2016;13;"jasonnobleDMR"
693244268882718722;30;1;2016;3;"jasonnobleDMR"
693244415104663552;30;1;2016;500;"HillaryClinton"
693245205617758208;30;1;2016;3810;"realDonaldTrump"
693245650792742912;30;1;2016;0;"BKcolin"
693245899091353600;30;1;2016;112;"JebBush"
693247351792754688;30;1;2016;0;"BKcolin"
693247721453543424;30;1;2016;2965;"realDonaldTrump"
693248390793203712;30;1;2016;1;"RhodeIslandGOP"
693248494753095680;30;1;2016;1;"DanBoydNM"
693249218316599296;30;1;2016;3;"SenatorAbleser"
693249363020107776;30;1;2016;41;"jasonnobleDMR"
693249601185398784;30;1;2016;4;"BKcolin"
693250462754041856;30;1;2016;169;"marcorubio"
693250624327131136;30;1;2016;1;"BKcolin"
693250801263886337;30;1;2016;0;"BKcolin"
693250845333389312;30;1;2016;1927;"realDonaldTrump"
693250871933734912;30;1;2016;0;"BKcolin"
693251574898884608;30;1;2016;1783;"realDonaldTrump"
693252301511901186;30;1;2016;1842;"realDonaldTrump"
693253465749852160;30;1;2016;0;"jasonnobleDMR"
693253904230977536;30;1;2016;0;"BKcolin"
693254162629423104;30;1;2016;0;"BKcolin"
693254566264074240;30;1;2016;0;"BKcolin"
693255334878576640;30;1;2016;3;"jasonnobleDMR"
693255817856815104;30;1;2016;0;"jasonnobleDMR"
693256341129818113;30;1;2016;0;"jasonnobleDMR"
693258836782649345;30;1;2016;999;"BernieSanders"
693259563626135552;30;1;2016;5;"AKSenateDems"
693261245512724480;30;1;2016;0;"DanBoydNM"
693261320976617473;30;1;2016;0;"jasonnobleDMR"
693262296362020864;30;1;2016;1;"jasonnobleDMR"
693263144186040320;30;1;2016;2;"IdahoGOP"
693263187702059008;30;1;2016;3119;"realDonaldTrump"
693264914647900160;30;1;2016;421;"BernieSanders"
693265570955833344;30;1;2016;0;"jasonnobleDMR"
693267317552119809;30;1;2016;1;"DanBoydNM"
693270278617468928;30;1;2016;21;"J_Hancock"
693277467298009088;30;1;2016;0;"jasonnobleDMR"
693278086784114688;30;1;2016;1;"gov_gilmore"
693280682534137856;30;1;2016;8620;"realDonaldTrump"
693283940585459712;30;1;2016;6;"jasonnobleDMR"
693285404456292352;30;1;2016;0;"jasonnobleDMR"
693285531124367361;30;1;2016;0;"jasonnobleDMR"
693285648908746752;30;1;2016;0;"jasonnobleDMR"
693285771910905856;30;1;2016;0;"jasonnobleDMR"
693286008058568704;30;1;2016;2;"jasonnobleDMR"
693286261327470592;30;1;2016;1;"jasonnobleDMR"
693287649298100228;30;1;2016;1;"jasonnobleDMR"
693289929162506240;30;1;2016;0;"BKcolin"
693292028369633280;30;1;2016;950;"BernieSanders"
693295077360320512;30;1;2016;0;"inkyamy"
693297104605859840;30;1;2016;1;"aprilburbank"
693373238752206848;30;1;2016;1;"RhodeIslandGOP"
693397171039780868;30;1;2016;2;"RhodeIslandGOP"
693397802244771840;30;1;2016;1;"aprilburbank"
693406122326245377;30;1;2016;1;"stevemistler"
693409626872791040;30;1;2016;1;"gov_gilmore"
693413034044297216;30;1;2016;5722;"realDonaldTrump"
693419861909880832;30;1;2016;2;"TomLoftus_CJ"
693420882014830593;30;1;2016;0;"patrickdmarley"
693420921294487552;30;1;2016;2;"FLSenateGOP"
693422513779523584;30;1;2016;7;"TomLoftus_CJ"
693423099375554561;30;1;2016;977;"BernieSanders"
693425692311048192;30;1;2016;133;"RealBenCarson"
693430585180577793;30;1;2016;4;"ColoSenGOP"
693434522839306240;30;1;2016;8;"J_Hancock"
693434873600720897;30;1;2016;2854;"realDonaldTrump"
693435046405869568;30;1;2016;0;"SteveSebelius"
693438667168333826;30;1;2016;1;"inkyamy"
693439096400777217;30;1;2016;11;"BKcolin"
693441745225433088;30;1;2016;0;"BKcolin"
693444582562877440;30;1;2016;1215;"BernieSanders"
693445434518474753;30;1;2016;11;"JohnKasich"
693445787355709441;30;1;2016;0;"jasonnobleDMR"
693446191829381120;30;1;2016;11;"JohnKasich"
693448573111767040;30;1;2016;3;"CarlyleBegay"
693449802760097793;30;1;2016;24;"JohnKasich"
693450179001741312;30;1;2016;4;"jasonnobleDMR"
693450278364803072;30;1;2016;7;"jasonnobleDMR"
693450379246186501;30;1;2016;0;"jasonnobleDMR"
693450552470953985;30;1;2016;3;"jasonnobleDMR"
693450715105226753;30;1;2016;514;"HillaryClinton"
693450791261110272;30;1;2016;2;"jasonnobleDMR"
693450869673558016;30;1;2016;1;"jasonnobleDMR"
693451562841042948;30;1;2016;2;"jasonnobleDMR"
693451912088162304;30;1;2016;8;"jasonnobleDMR"
693452533692440576;30;1;2016;0;"jasonnobleDMR"
693452676017696768;30;1;2016;88;"jasonnobleDMR"
693452868121006086;30;1;2016;0;"jasonnobleDMR"
693452934466502656;30;1;2016;1;"jasonnobleDMR"
693452984773058561;30;1;2016;3;"jasonnobleDMR"
693453385513721856;30;1;2016;15;"JohnKasich"
693453521337733120;30;1;2016;47;"MartinOMalley"
693453808739815425;30;1;2016;1;"jasonnobleDMR"
693455499409231872;30;1;2016;0;"jasonnobleDMR"
693455723489923072;30;1;2016;0;"jasonnobleDMR"
693455760596946946;30;1;2016;83;"JebBush"
693455860090023936;30;1;2016;0;"jasonnobleDMR"
693456598346436608;30;1;2016;1972;"realDonaldTrump"
693457622142472192;30;1;2016;248;"HillaryClinton"
693459765192577024;30;1;2016;5;"jasonnobleDMR"
693459863775498241;30;1;2016;1;"jasonnobleDMR"
693459993186598916;30;1;2016;1;"jasonnobleDMR"
693460465838501888;30;1;2016;0;"jasonnobleDMR"
693461640323297280;30;1;2016;2;"jasonnobleDMR"
693462116406280192;30;1;2016;5;"OhioSenateDems"
693462194944503809;30;1;2016;2;"jasonnobleDMR"
693462235675426816;30;1;2016;236;"BernieSanders"
693462237785231360;30;1;2016;8;"OhioSenateDems"
693462452839710723;30;1;2016;4;"jasonnobleDMR"
693462660306882561;30;1;2016;3;"NJSenDems"
693462997646364674;30;1;2016;2;"NJSenDems"
693463447611252736;30;1;2016;3;"NJSenDems"
693463816164630528;30;1;2016;5;"jasonnobleDMR"
693464434421813248;30;1;2016;10;"jasonnobleDMR"
693465695355441152;30;1;2016;0;"argusjellis"
693467244744032258;30;1;2016;1;"NJSenDems"
693467739336237058;30;1;2016;654;"BernieSanders"
693467987920093185;30;1;2016;262;"RealBenCarson"
693468638599385088;30;1;2016;1;"OhioSenateDems"
693468642923671554;30;1;2016;25;"JohnKasich"
693470057066795008;30;1;2016;0;"TNGOP"
693470769234313216;30;1;2016;0;"RobynnTysver"
693471064714678272;30;1;2016;1;"RobynnTysver"
693471204469035008;30;1;2016;3010;"realDonaldTrump"
693471966305488896;30;1;2016;2;"RobynnTysver"
693472072161427456;30;1;2016;1;"OhioSenateDems"
693472171948118017;30;1;2016;104;"marcorubio"
693472669753294848;30;1;2016;158;"JohnKasich"
693472674220228608;30;1;2016;549;"JohnKasich"
693472872623267840;30;1;2016;0;"patrickdmarley"
693472925408698372;30;1;2016;3;"TNGOP"
693473265621143552;30;1;2016;3;"patrickdmarley"
693474212850176001;30;1;2016;1;"SteveSebelius"
693474997516390400;30;1;2016;0;"RobynnTysver"
693475330305060864;30;1;2016;2;"SteveSebelius"
693475722338283521;30;1;2016;1;"RobynnTysver"
693475905562361856;30;1;2016;3;"OhioSenateDems"
693476109787099137;30;1;2016;56;"RobynnTysver"
693477055636176896;30;1;2016;0;"RobynnTysver"
693477529873678336;30;1;2016;354;"HillaryClinton"
693477875731673088;30;1;2016;0;"RobynnTysver"
693477923609686016;30;1;2016;40;"JohnKasich"
693478062487420928;30;1;2016;1;"TNGOP"
693478331539279872;30;1;2016;0;"RobynnTysver"
693478571570909185;30;1;2016;0;"RobynnTysver"
693479842826813442;30;1;2016;10;"gov_gilmore"
693479879963054080;30;1;2016;0;"RobynnTysver"
693480167939780608;30;1;2016;0;"patrickdmarley"
693480384319885312;30;1;2016;6;"SusanKLivio"
693480467866095617;30;1;2016;0;"RobynnTysver"
693480819495546880;30;1;2016;0;"RobynnTysver"
693480977520132097;30;1;2016;0;"RobynnTysver"
693481243430682625;30;1;2016;0;"RobynnTysver"
693481650043359233;30;1;2016;1;"SusanKLivio"
693483025045139457;30;1;2016;0;"RobynnTysver"
693483594421968896;30;1;2016;0;"RobynnTysver"
693484244958511104;30;1;2016;10;"MissouriGOP"
693485036939583494;30;1;2016;0;"RobynnTysver"
693485079541129216;30;1;2016;311;"RealBenCarson"
693485286442045442;30;1;2016;5;"TNGOP"
693485322110275584;30;1;2016;0;"RobynnTysver"
693485760733933568;30;1;2016;1;"NewYorkGOP"
693485999414849536;30;1;2016;9;"CynthiaSewell"
693486208777740289;30;1;2016;2;"patrickdmarley"
693486856491499520;30;1;2016;3;"AKSenateDems"
693487801023598593;30;1;2016;7;"patrickdmarley"
693488168889249792;30;1;2016;2;"patrickdmarley"
693488273306431488;30;1;2016;40;"patrickdmarley"
693488328600059904;30;1;2016;1;"laurahancock"
693488380407984129;30;1;2016;2;"jasonnobleDMR"
693489078818336770;30;1;2016;0;"RobynnTysver"
693489266530217984;30;1;2016;0;"RobynnTysver"
693489282606977024;30;1;2016;2;"patrickdmarley"
693489825257754624;30;1;2016;2;"laurahancock"
693490998656172033;30;1;2016;0;"RobynnTysver"
693491381742936064;30;1;2016;59;"marcorubio"
693492042538708993;30;1;2016;0;"RobynnTysver"
693492400753369088;30;1;2016;3;"laurahancock"
693492893667987459;30;1;2016;192;"HillaryClinton"
693493243233710081;30;1;2016;0;"RobynnTysver"
693493283356565505;30;1;2016;1;"laurahancock"
693493672487170048;30;1;2016;0;"RobynnTysver"
693493920076935168;30;1;2016;0;"RobynnTysver"
693494588250669056;30;1;2016;1;"SusanKLivio"
693495568128176128;30;1;2016;11;"JohnKasich"
693495685270798336;30;1;2016;38;"patrickdmarley"
693496018999066624;30;1;2016;1;"NJSenDems"
693496038720667648;30;1;2016;2;"BKcolin"
693496326940569600;30;1;2016;0;"patrickdmarley"
693496350286188544;30;1;2016;0;"laurahancock"
693496439188561922;30;1;2016;1;"jasonnobleDMR"
693496628674691072;30;1;2016;0;"laurahancock"
693496737932021760;30;1;2016;0;"jasonnobleDMR"
693496850549071872;30;1;2016;0;"jasonnobleDMR"
693497210013630466;30;1;2016;0;"BKcolin"
693497384777592832;30;1;2016;0;"RobynnTysver"
693498591546085376;30;1;2016;1;"BKcolin"
693499385305550850;30;1;2016;2991;"HillaryClinton"
693499574816677888;30;1;2016;0;"jasonnobleDMR"
693499824516177920;30;1;2016;25;"FlaDems"
693500411248902144;30;1;2016;3;"HeatherCarterAZ"
693500569202196481;30;1;2016;0;"jasonnobleDMR"
693501044890996738;30;1;2016;6;"TNGOP"
693501351808995328;30;1;2016;0;"jasonnobleDMR"
693501444901642244;30;1;2016;0;"RobynnTysver"
693501777627381760;30;1;2016;0;"RobynnTysver"
693502291769462785;30;1;2016;29;"kathyprojo"
693502552931872769;30;1;2016;6;"jasonnobleDMR"
693502711346675712;30;1;2016;0;"laurahancock"
693503504460201986;30;1;2016;0;"TNGOP"
693503837299183616;30;1;2016;0;"BKcolin"
693503947806355456;30;1;2016;4;"jasonnobleDMR"
693504954862931968;30;1;2016;19;"jasonnobleDMR"
693505124283629568;30;1;2016;0;"TNGOP"
693505142256046081;30;1;2016;0;"AKSenateDems"
693505250074841088;30;1;2016;3;"jasonnobleDMR"
693505356027154433;30;1;2016;38;"jasonnobleDMR"
693505573585694720;30;1;2016;3;"jasonnobleDMR"
693505802884116480;30;1;2016;7;"jasonnobleDMR"
693506589265784833;30;1;2016;1;"AKSenateDems"
693507134969901056;30;1;2016;1;"jasonnobleDMR"
693507698428506112;30;1;2016;0;"jasonnobleDMR"
693507813193089024;30;1;2016;3;"jasonnobleDMR"
693507902368276481;30;1;2016;1;"TNGOP"
693509016274636800;30;1;2016;7;"FlaDems"
693509430323781632;30;1;2016;1;"jasonnobleDMR"
693509600075591680;30;1;2016;4069;"BernieSanders"
693510079857840129;30;1;2016;120;"jasonnobleDMR"
693510950486323200;30;1;2016;900;"BernieSanders"
693511198432632832;30;1;2016;385;"BernieSanders"
693511723844833281;30;1;2016;0;"patrickdmarley"
693511824692506625;30;1;2016;1;"jasonnobleDMR"
693512050727751680;30;1;2016;368;"BernieSanders"
693512097922068480;30;1;2016;9;"jasonnobleDMR"
693512200363905025;30;1;2016;41;"JohnKasich"
693512205719867392;30;1;2016;1149;"BernieSanders"
693512330747912192;30;1;2016;0;"argusjellis"
693512517423755265;30;1;2016;299;"HillaryClinton"
693513101711319044;30;1;2016;0;"RobynnTysver"
693513156941852673;30;1;2016;710;"BernieSanders"
693513498500837376;30;1;2016;315;"BernieSanders"
693513618181218304;30;1;2016;0;"BKcolin"
693514074064232448;30;1;2016;628;"BernieSanders"
693514323822424064;30;1;2016;3493;"BernieSanders"
693515901413515264;30;1;2016;4;"TomLoftus_CJ"
693516572325912576;30;1;2016;1151;"BernieSanders"
693516900098281473;30;1;2016;294;"BernieSanders"
693517266806185984;30;1;2016;618;"BernieSanders"
693517369684148225;30;1;2016;0;"laurahancock"
693517382438899712;30;1;2016;370;"BernieSanders"
693518104505245696;30;1;2016;1;"laurahancock"
693519008755228672;30;1;2016;0;"laurahancock"
693519517264252928;30;1;2016;2;"BKcolin"
693520259798560768;30;1;2016;814;"BernieSanders"
693520395492786177;30;1;2016;1;"BKcolin"
693520435950948352;30;1;2016;400;"BernieSanders"
693521186613891072;30;1;2016;556;"BernieSanders"
